"https://www.tapatalk.com/groups/theseason/joe-biden-ongoing-thread-creepy-joe-biden-falling--t54085.html	1"
https://edition.cnn.com/middleeast/live-news/lebanon-beirut-explosion-live-updates-dle-intl/index.html	2
https://www.macaubusiness.com/lebanon-coronavirus-cases-peak-after-deadly-blast/	3
https://www.washingtonpost.com/world/middle_east/after-days-of-tension-israel-offers-aid-for-devastated-beirut/2020/08/06/585cddd2-d7b8-11ea-a788-2ce86ce81129_story.html	4
https://www.nytimes.com/2020/07/27/world/middleeast/israel-hezbollah-lebanon-fighting.html	5
